sex,race_0,race_1,race_2,race_3,race_4,race_5,race_6,race_7,LSAT,UGPA,ZFYA
1,1,0,0,0,0,0,0,0,-0.692620913,1.867366775,-0.11
1,1,0,0,0,0,0,0,0,-1.059826945,0.418693295,-1.27
0,1,0,0,0,0,0,0,0,-1.059826945,0.660138875,1.16
1,1,0,0,0,0,0,0,0,1.510615277,0.177247714,1.34
1,1,0,0,0,0,0,0,0,-1.24342996,0.418693295,1.56
0,1,0,0,0,0,0,0,0,0.225394166,-1.512871346,-0.33
0,1,0,0,0,0,0,0,0,-1.335231468,-0.788534606,-0.55
1,1,0,0,0,0,0,0,0,-0.876223929,0.177247714,0.9
0,1,0,0,0,0,0,0,0,-0.509017897,-1.029980186,1.92
1,1,0,0,0,0,0,0,0,-0.876223929,1.625921195,1.31
1,1,0,0,0,0,0,0,0,0.592600198,1.625921195,0.83
1,1,0,0,0,0,0,0,0,-2.253246548,-1.995762506,-0.71
1,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,1.45
1,1,0,0,0,0,0,0,0,-1.059826945,-0.064197866,-1.2
0,1,0,0,0,0,0,0,0,-0.876223929,-0.305643446,0.36
0,1,0,0,0,0,0,0,0,-1.059826945,-0.547089026,0.87
1,1,0,0,0,0,0,0,0,-0.692620913,0.418693295,-0.15
1,1,0,0,0,0,0,0,0,-0.876223929,-0.788534606,0.11
0,1,0,0,0,0,0,0,0,-0.692620913,-0.788534606,0.07
1,1,0,0,0,0,0,0,0,-0.876223929,-0.305643446,-0.97
1,1,0,0,0,0,0,0,0,-1.555555087,0.177247714,1.02
1,1,0,0,0,0,0,0,0,0.225394166,0.660138875,2.36
0,1,0,0,0,0,0,0,0,-1.7024375,-0.788534606,-0.33
0,1,0,0,0,0,0,0,0,-1.059826945,-0.547089026,0.4
1,1,0,0,0,0,0,0,0,-0.784422421,-0.547089026,1.49
0,1,0,0,0,0,0,0,0,-1.739158103,-0.064197866,1.09
1,1,0,0,0,0,0,0,0,-0.876223929,-0.547089026,-0.51
1,1,0,0,0,0,0,0,0,0.592600198,-1.512871346,1.22
0,1,0,0,0,0,0,0,0,-0.876223929,-1.271425766,1.16
1,1,0,0,0,0,0,0,0,-0.784422421,-0.305643446,0.47
1,1,0,0,0,0,0,0,0,-0.325414881,-0.547089026,0.22
1,1,0,0,0,0,0,0,0,0.408997182,-0.788534606,0.8
0,1,0,0,0,0,0,0,0,-1.059826945,-0.064197866,0.9
1,1,0,0,0,0,0,0,0,0.592600198,0.418693295,1.34
0,1,0,0,0,0,0,0,0,-0.876223929,-0.547089026,-0.33
1,1,0,0,0,0,0,0,0,-0.325414881,1.625921195,1.55
0,1,0,0,0,0,0,0,0,0.95980623,-0.305643446,-0.2
0,1,0,0,0,0,0,0,0,0.95980623,-0.788534606,-0.24
1,1,0,0,0,0,0,0,0,0.408997182,0.901584455,1.22
0,1,0,0,0,0,0,0,0,0.408997182,0.418693295,-0.17
1,1,0,0,0,0,0,0,0,1.143409245,1.384475615,1.01
1,1,0,0,0,0,0,0,0,-0.325414881,0.418693295,0.3
1,1,0,0,0,0,0,0,0,-0.233613373,0.418693295,-1.15
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,0.94
1,1,0,0,0,0,0,0,0,0.408997182,1.143030035,-1.32
1,1,0,0,0,0,0,0,0,1.877821309,1.625921195,0.22
1,1,0,0,0,0,0,0,0,1.510615277,1.625921195,1.81
0,1,0,0,0,0,0,0,0,1.877821309,1.625921195,0.79
0,1,0,0,0,0,0,0,0,2.061424325,1.143030035,-0.04
1,1,0,0,0,0,0,0,0,1.510615277,1.143030035,-0.43
1,1,0,0,0,0,0,0,0,0.50079869,0.901584455,-0.69
0,1,0,0,0,0,0,0,0,1.327012261,1.625921195,-1.08
1,1,0,0,0,0,0,0,0,1.327012261,0.418693295,0.88
1,1,0,0,0,0,0,0,0,1.877821309,1.143030035,1.39
0,1,0,0,0,0,0,0,0,1.510615277,0.901584455,0.45
1,1,0,0,0,0,0,0,0,1.877821309,0.901584455,-1.1
1,1,0,0,0,0,0,0,0,0.95980623,1.143030035,-0.43
0,1,0,0,0,0,0,0,0,1.694218293,0.660138875,-0.18
0,1,0,0,0,0,0,0,0,1.877821309,0.901584455,0.37
1,1,0,0,0,0,0,0,0,1.877821309,0.418693295,-0.33
0,1,0,0,0,0,0,0,0,2.061424325,0.177247714,0.95
0,1,0,0,0,0,0,0,0,1.877821309,1.143030035,-0.15
0,1,0,0,0,0,0,0,0,1.327012261,1.625921195,-1.01
0,1,0,0,0,0,0,0,0,1.327012261,1.867366775,0.56
0,1,0,0,0,0,0,0,0,2.061424325,0.418693295,0.83
1,1,0,0,0,0,0,0,0,1.510615277,1.384475615,-2.08
0,1,0,0,0,0,0,0,0,1.694218293,1.143030035,2.64
0,1,0,0,0,0,0,0,0,1.694218293,-0.305643446,1
0,1,0,0,0,0,0,0,0,1.877821309,1.625921195,-0.83
1,1,0,0,0,0,0,0,0,2.061424325,0.418693295,1.38
0,1,0,0,0,0,0,0,0,1.877821309,0.901584455,1.15
1,1,0,0,0,0,0,0,0,1.510615277,1.625921195,0.05
0,1,0,0,0,0,0,0,0,2.061424325,1.384475615,-0.89
1,1,0,0,0,0,0,0,0,1.694218293,0.901584455,-0.07
0,1,0,0,0,0,0,0,0,2.061424325,1.143030035,1.77
0,1,0,0,0,0,0,0,0,1.877821309,0.418693295,1.31
0,1,0,0,0,0,0,0,0,1.877821309,1.143030035,-0.28
0,1,0,0,0,0,0,0,0,1.143409245,1.625921195,0.44
0,1,0,0,0,0,0,0,0,1.327012261,0.901584455,-0.67
1,1,0,0,0,0,0,0,0,1.510615277,0.418693295,0.66
0,1,0,0,0,0,0,0,0,1.877821309,1.867366775,-0.78
1,1,0,0,0,0,0,0,0,1.694218293,0.177247714,-0.77
1,1,0,0,0,0,0,0,0,1.327012261,0.177247714,-1.55
1,1,0,0,0,0,0,0,0,1.510615277,1.143030035,-1.36
1,1,0,0,0,0,0,0,0,1.327012261,1.625921195,-0.88
0,1,0,0,0,0,0,0,0,1.877821309,1.384475615,0.25
1,1,0,0,0,0,0,0,0,1.510615277,0.418693295,0.14
1,1,0,0,0,0,0,0,0,0.95980623,0.901584455,-1.62
1,1,0,0,0,0,0,0,0,1.510615277,1.625921195,-0.66
1,1,0,0,0,0,0,0,0,1.877821309,0.901584455,0.98
1,1,0,0,0,0,0,0,0,0.684401706,1.867366775,-0.68
0,1,0,0,0,0,0,0,0,1.877821309,0.901584455,0.75
0,1,0,0,0,0,0,0,0,1.327012261,1.384475615,0.39
0,1,0,0,0,0,0,0,0,1.694218293,0.177247714,0.42
1,1,0,0,0,0,0,0,0,2.061424325,-0.064197866,0.21
0,1,0,0,0,0,0,0,0,1.510615277,1.384475615,0.11
1,1,0,0,0,0,0,0,0,1.510615277,-0.305643446,0.92
0,1,0,0,0,0,0,0,0,1.877821309,0.660138875,0.47
0,1,0,0,0,0,0,0,0,2.061424325,0.418693295,0.29
0,1,0,0,0,0,0,0,0,1.877821309,1.143030035,-0.32
1,1,0,0,0,0,0,0,0,1.694218293,1.625921195,1.76
0,1,0,0,0,0,0,0,0,2.061424325,0.901584455,1.16
1,1,0,0,0,0,0,0,0,1.327012261,0.901584455,-0.64
0,1,0,0,0,0,0,0,0,2.061424325,1.384475615,-0.03
1,1,0,0,0,0,0,0,0,1.877821309,1.625921195,1.39
0,1,0,0,0,0,0,0,0,1.694218293,1.143030035,1.41
1,1,0,0,0,0,0,0,0,2.061424325,1.143030035,0.26
0,1,0,0,0,0,0,0,0,2.061424325,1.143030035,-0.14
0,1,0,0,0,0,0,0,0,1.694218293,1.384475615,1.55
0,1,0,0,0,0,0,0,0,1.143409245,0.901584455,0.63
0,1,0,0,0,0,0,0,0,1.694218293,0.660138875,-1.33
0,1,0,0,0,0,0,0,0,1.694218293,0.901584455,-1.27
1,1,0,0,0,0,0,0,0,1.877821309,1.625921195,0.52
1,1,0,0,0,0,0,0,0,0.776203214,0.901584455,-0.84
0,1,0,0,0,0,0,0,0,1.877821309,0.660138875,0.27
1,1,0,0,0,0,0,0,0,0.95980623,1.143030035,0.51
0,1,0,0,0,0,0,0,0,1.510615277,1.867366775,1.4
1,1,0,0,0,0,0,0,0,2.061424325,1.143030035,1.09
1,1,0,0,0,0,0,0,0,1.694218293,1.143030035,0.56
0,1,0,0,0,0,0,0,0,1.694218293,0.660138875,0.35
0,1,0,0,0,0,0,0,0,1.877821309,0.901584455,-0.89
1,1,0,0,0,0,0,0,0,1.510615277,1.867366775,-0.49
0,1,0,0,0,0,0,0,0,1.327012261,2.108812355,1.03
1,1,0,0,0,0,0,0,0,1.694218293,0.901584455,-0.14
1,1,0,0,0,0,0,0,0,1.877821309,1.143030035,0.1
1,1,0,0,0,0,0,0,0,1.877821309,1.143030035,0.83
1,1,0,0,0,0,0,0,0,1.877821309,1.625921195,0.01
1,1,0,0,0,0,0,0,0,0.95980623,1.384475615,-0.48
0,1,0,0,0,0,0,0,0,1.877821309,-1.029980186,0.29
0,1,0,0,0,0,0,0,0,1.877821309,1.384475615,0.5
0,1,0,0,0,0,0,0,0,1.327012261,0.418693295,1.09
0,1,0,0,0,0,0,0,0,1.694218293,1.625921195,1.04
0,1,0,0,0,0,0,0,0,1.877821309,0.901584455,0.62
1,1,0,0,0,0,0,0,0,1.510615277,0.901584455,-0.57
0,1,0,0,0,0,0,0,0,0.776203214,1.143030035,0.15
1,1,0,0,0,0,0,0,0,1.510615277,0.660138875,-0.96
0,1,0,0,0,0,0,0,0,1.694218293,1.143030035,-0.16
1,1,0,0,0,0,0,0,0,1.694218293,-0.305643446,-0.55
0,1,0,0,0,0,0,0,0,1.694218293,0.660138875,-1.43
0,1,0,0,0,0,0,0,0,1.327012261,0.901584455,0.82
1,1,0,0,0,0,0,0,0,1.510615277,0.901584455,0.49
0,1,0,0,0,0,0,0,0,1.510615277,1.625921195,-0.78
1,1,0,0,0,0,0,0,0,1.327012261,0.901584455,0.42
0,1,0,0,0,0,0,0,0,1.327012261,1.625921195,1.07
0,1,0,0,0,0,0,0,0,1.327012261,1.867366775,0.42
1,1,0,0,0,0,0,0,0,1.694218293,1.143030035,-0.98
1,1,0,0,0,0,0,0,0,1.143409245,-0.547089026,-0.59
0,1,0,0,0,0,0,0,0,1.143409245,1.625921195,-0.01
1,1,0,0,0,0,0,0,0,1.327012261,1.143030035,0.58
0,1,0,0,0,0,0,0,0,1.877821309,0.660138875,-1.3
0,1,0,0,0,0,0,0,0,1.327012261,1.384475615,0.37
0,1,0,0,0,0,0,0,0,1.694218293,1.384475615,1.02
0,1,0,0,0,0,0,0,0,1.877821309,0.901584455,-0.25
1,1,0,0,0,0,0,0,0,-1.427032976,0.177247714,-0.44
0,1,0,0,0,0,0,0,0,0.04179115,0.660138875,0.92
0,1,0,0,0,0,0,0,0,-0.692620913,0.660138875,-0.24
0,1,0,0,0,0,0,0,0,-0.692620913,-0.788534606,1.09
0,1,0,0,0,0,0,0,0,-0.141811865,0.901584455,1.95
0,1,0,0,0,0,0,0,0,1.510615277,1.384475615,-0.29
0,1,0,0,0,0,0,0,0,0.95980623,-2.478653667,-1.03
1,1,0,0,0,0,0,0,0,0.95980623,0.177247714,0.92
0,1,0,0,0,0,0,0,0,1.510615277,-0.547089026,0.64
1,1,0,0,0,0,0,0,0,0.95980623,-0.305643446,-0.66
1,1,0,0,0,0,0,0,0,-1.151628453,0.660138875,0.73
0,1,0,0,0,0,0,0,0,0.95980623,0.418693295,0.24
1,1,0,0,0,0,0,0,0,1.510615277,0.418693295,0.17
1,1,0,0,0,0,0,0,0,0.95980623,0.418693295,-0.79
0,1,0,0,0,0,0,0,0,1.327012261,0.418693295,-0.1
0,1,0,0,0,0,0,0,0,1.235210753,0.660138875,0.74
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,-0.05
0,1,0,0,0,0,0,0,0,2.061424325,0.177247714,0.97
0,1,0,0,0,0,0,0,0,0.592600198,1.384475615,0.65
0,1,0,0,0,0,0,0,0,0.95980623,0.177247714,-0.52
0,1,0,0,0,0,0,0,0,0.776203214,-0.064197866,-1.17
0,1,0,0,0,0,0,0,0,1.510615277,0.418693295,0.83
0,1,0,0,0,0,0,0,0,0.04179115,0.901584455,0.63
0,1,0,0,0,0,0,0,0,-0.141811865,-1.754316926,-0.59
0,1,0,0,0,0,0,0,0,-1.610635992,-0.305643446,-0.44
0,1,0,0,0,0,0,0,0,0.225394166,1.867366775,0.61
1,1,0,0,0,0,0,0,0,1.327012261,1.867366775,1.62
1,1,0,0,0,0,0,0,0,0.592600198,0.660138875,2.34
0,1,0,0,0,0,0,0,0,0.225394166,1.384475615,0.45
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,0.85
0,1,0,0,0,0,0,0,0,0.95980623,-0.547089026,1.46
0,1,0,0,0,0,0,0,0,0.95980623,1.143030035,1.34
1,1,0,0,0,0,0,0,0,0.225394166,1.384475615,0.54
0,1,0,0,0,0,0,0,0,0.225394166,0.660138875,-0.33
0,1,0,0,0,0,0,0,0,0.95980623,-0.064197866,-0.52
0,1,0,0,0,0,0,0,0,1.327012261,-0.547089026,-0.05
1,1,0,0,0,0,0,0,0,0.776203214,1.384475615,0.48
1,1,0,0,0,0,0,0,0,-0.141811865,1.625921195,0.86
0,1,0,0,0,0,0,0,0,1.510615277,-0.305643446,1.3
1,1,0,0,0,0,0,0,0,0.225394166,1.625921195,0.81
0,1,0,0,0,0,0,0,0,1.510615277,0.901584455,0.98
0,1,0,0,0,0,0,0,0,0.95980623,0.660138875,0.24
0,1,0,0,0,0,0,0,0,0.225394166,1.384475615,1.6
0,1,0,0,0,0,0,0,0,0.408997182,1.384475615,0.15
0,1,0,0,0,0,0,0,0,1.694218293,-0.788534606,0.46
1,1,0,0,0,0,0,0,0,-0.325414881,1.625921195,0.32
1,1,0,0,0,0,0,0,0,1.694218293,0.177247714,-0.12
1,1,0,0,0,0,0,0,0,0.225394166,0.901584455,-0.05
0,1,0,0,0,0,0,0,0,-0.325414881,1.625921195,0.8
0,1,0,0,0,0,0,0,0,0.592600198,1.625921195,0.91
1,1,0,0,0,0,0,0,0,0.776203214,2.350257935,0.85
1,1,0,0,0,0,0,0,0,0.776203214,0.418693295,1.02
0,1,0,0,0,0,0,0,0,0.95980623,1.867366775,-0.29
1,1,0,0,0,0,0,0,0,-0.141811865,1.625921195,0.92
0,1,0,0,0,0,0,0,0,0.225394166,1.384475615,1.52
1,1,0,0,0,0,0,0,0,1.327012261,1.143030035,1.02
1,1,0,0,0,0,0,0,0,1.143409245,0.177247714,0.44
1,1,0,0,0,0,0,0,0,1.694218293,0.177247714,1.27
0,1,0,0,0,0,0,0,0,0.95980623,-0.064197866,-0.28
0,1,0,0,0,0,0,0,0,-0.141811865,1.143030035,-0.02
0,1,0,0,0,0,0,0,0,0.408997182,0.177247714,-0.6
0,1,0,0,0,0,0,0,0,0.225394166,0.901584455,-0.21
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,1.23
0,1,0,0,0,0,0,0,0,0.225394166,0.177247714,-1.02
1,1,0,0,0,0,0,0,0,-0.141811865,1.625921195,-0.63
0,1,0,0,0,0,0,0,0,1.143409245,0.660138875,1.07
1,1,0,0,0,0,0,0,0,-0.141811865,1.384475615,-0.34
1,1,0,0,0,0,0,0,0,0.408997182,0.901584455,0.96
0,1,0,0,0,0,0,0,0,0.776203214,1.867366775,2.02
0,1,0,0,0,0,0,0,0,1.327012261,0.177247714,-0.06
1,1,0,0,0,0,0,0,0,0.776203214,-1.029980186,-0.24
0,1,0,0,0,0,0,0,0,0.408997182,0.660138875,1.44
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.1
0,1,0,0,0,0,0,0,0,0.225394166,1.625921195,-0.16
0,1,0,0,0,0,0,0,0,0.04179115,1.384475615,0.06
0,1,0,0,0,0,0,0,0,0.04179115,1.143030035,0.41
0,1,0,0,0,0,0,0,0,0.592600198,0.901584455,0.61
1,1,0,0,0,0,0,0,0,0.592600198,1.625921195,0.13
0,1,0,0,0,0,0,0,0,0.225394166,1.625921195,1.63
1,1,0,0,0,0,0,0,0,1.143409245,0.418693295,-0.04
0,1,0,0,0,0,0,0,0,0.04179115,1.867366775,-0.25
0,1,0,0,0,0,0,0,0,0.592600198,1.625921195,1.02
1,1,0,0,0,0,0,0,0,1.510615277,1.867366775,1.95
0,1,0,0,0,0,0,0,0,1.327012261,0.418693295,-0.5
1,1,0,0,0,0,0,0,0,0.776203214,0.418693295,-0.35
1,1,0,0,0,0,0,0,0,0.408997182,0.660138875,-1.03
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.05
0,1,0,0,0,0,0,0,0,0.776203214,0.177247714,1.18
1,1,0,0,0,0,0,0,0,0.225394166,1.143030035,-0.28
1,1,0,0,0,0,0,0,0,-1.610635992,1.143030035,-1.28
0,1,0,0,0,0,0,0,0,0.408997182,1.143030035,0.37
0,1,0,0,0,0,0,0,0,0.95980623,1.384475615,-0.69
0,1,0,0,0,0,0,0,0,-0.509017897,0.901584455,-0.42
1,1,0,0,0,0,0,0,0,1.510615277,1.384475615,-0.86
0,1,0,0,0,0,0,0,0,0.776203214,0.177247714,-0.19
1,1,0,0,0,0,0,0,0,0.133592658,1.867366775,0.61
1,1,0,0,0,0,0,0,0,0.776203214,1.625921195,0.46
1,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.88
1,1,0,0,0,0,0,0,0,0.592600198,1.384475615,-0.02
1,1,0,0,0,0,0,0,0,0.776203214,0.901584455,0.32
1,1,0,0,0,0,0,0,0,0.95980623,1.143030035,1.29
1,1,0,0,0,0,0,0,0,1.143409245,1.384475615,1.15
1,1,0,0,0,0,0,0,0,0.04179115,0.901584455,-0.21
0,1,0,0,0,0,0,0,0,1.327012261,1.384475615,1.9
0,1,0,0,0,0,0,0,0,0.95980623,1.384475615,0.91
1,1,0,0,0,0,0,0,0,1.694218293,1.384475615,1.33
1,1,0,0,0,0,0,0,0,0.776203214,1.867366775,0.13
1,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.09
1,1,0,0,0,0,0,0,0,0.225394166,1.384475615,0.39
1,1,0,0,0,0,0,0,0,0.776203214,1.625921195,0.46
0,1,0,0,0,0,0,0,0,0.95980623,-0.305643446,-0.56
0,1,0,0,0,0,0,0,0,0.408997182,0.901584455,-0.69
0,1,0,0,0,0,0,0,0,1.143409245,0.901584455,-0.28
1,1,0,0,0,0,0,0,0,-0.784422421,1.384475615,-0.16
0,1,0,0,0,0,0,0,0,0.95980623,0.901584455,0.87
0,1,0,0,0,0,0,0,0,1.327012261,1.143030035,0.94
1,1,0,0,0,0,0,0,0,0.04179115,1.384475615,-0.52
1,1,0,0,0,0,0,0,0,0.408997182,0.901584455,0
0,1,0,0,0,0,0,0,0,0.95980623,0.418693295,-0.97
0,1,0,0,0,0,0,0,0,1.694218293,0.177247714,0.24
0,1,0,0,0,0,0,0,0,-0.692620913,0.660138875,0.35
1,1,0,0,0,0,0,0,0,0.95980623,0.901584455,0.94
1,1,0,0,0,0,0,0,0,0.592600198,-0.064197866,-1.23
0,1,0,0,0,0,0,0,0,0.95980623,-0.547089026,0.78
0,1,0,0,0,0,0,0,0,-1.059826945,-2.720099247,-0.66
0,1,0,0,0,0,0,0,0,1.143409245,0.901584455,0.95
0,1,0,0,0,0,0,0,0,-0.509017897,0.901584455,-0.07
0,1,0,0,0,0,0,0,0,-0.141811865,1.143030035,-0.34
1,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,-0.09
1,1,0,0,0,0,0,0,0,0.408997182,1.867366775,0.82
1,1,0,0,0,0,0,0,0,-1.24342996,-1.271425766,0.22
0,1,0,0,0,0,0,0,0,0.408997182,0.660138875,-0.04
1,1,0,0,0,0,0,0,0,1.327012261,0.177247714,0.34
0,1,0,0,0,0,0,0,0,0.95980623,0.660138875,0.85
0,1,0,0,0,0,0,0,0,0.776203214,1.867366775,1.64
1,1,0,0,0,0,0,0,0,-0.141811865,1.625921195,0.19
1,1,0,0,0,0,0,0,0,0.04179115,1.625921195,1.91
0,1,0,0,0,0,0,0,0,0.95980623,1.625921195,-0.49
0,1,0,0,0,0,0,0,0,1.051607737,1.143030035,1.02
0,1,0,0,0,0,0,0,0,1.694218293,0.660138875,-0.39
0,1,0,0,0,0,0,0,0,0.592600198,0.660138875,-1.57
0,1,0,0,0,0,0,0,0,0.776203214,0.660138875,1
0,1,0,0,0,0,0,0,0,0.50079869,0.177247714,1.02
1,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.85
0,1,0,0,0,0,0,0,0,1.694218293,-0.064197866,0.83
0,1,0,0,0,0,0,0,0,2.061424325,-0.788534606,1.26
1,1,0,0,0,0,0,0,0,0.95980623,0.177247714,-0.25
1,1,0,0,0,0,0,0,0,0.317195674,-0.064197866,-0.13
0,1,0,0,0,0,0,0,0,0.95980623,0.418693295,0.4
1,1,0,0,0,0,0,0,0,0.776203214,1.384475615,1.05
1,1,0,0,0,0,0,0,0,0.225394166,1.143030035,-1.02
1,1,0,0,0,0,0,0,0,0.776203214,-1.271425766,-0.18
0,1,0,0,0,0,0,0,0,-0.692620913,-0.305643446,-0.8
1,1,0,0,0,0,0,0,0,0.95980623,0.418693295,0.16
0,1,0,0,0,0,0,0,0,0.95980623,0.901584455,-0.8
1,1,0,0,0,0,0,0,0,1.327012261,-0.547089026,1.43
0,1,0,0,0,0,0,0,0,1.877821309,-1.029980186,1.12
1,1,0,0,0,0,0,0,0,0.95980623,0.177247714,1.02
0,1,0,0,0,0,0,0,0,1.143409245,0.418693295,1.77
0,1,0,0,0,0,0,0,0,1.327012261,0.177247714,1.55
1,1,0,0,0,0,0,0,0,-0.325414881,-0.788534606,0.45
0,1,0,0,0,0,0,0,0,0.776203214,0.901584455,0.33
1,1,0,0,0,0,0,0,0,0.592600198,1.143030035,-1.45
1,1,0,0,0,0,0,0,0,0.95980623,0.660138875,1
1,1,0,0,0,0,0,0,0,0.592600198,0.901584455,0.33
1,1,0,0,0,0,0,0,0,0.04179115,-0.305643446,-0.73
1,1,0,0,0,0,0,0,0,0.95980623,0.901584455,1.05
1,1,0,0,0,0,0,0,0,0.225394166,1.143030035,0.57
1,1,0,0,0,0,0,0,0,0.408997182,0.660138875,-0.44
0,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,0.45
0,1,0,0,0,0,0,0,0,0.776203214,-0.064197866,-0.75
1,1,0,0,0,0,0,0,0,1.877821309,-1.029980186,1.43
0,1,0,0,0,0,0,0,0,0.776203214,-0.547089026,0.13
0,1,0,0,0,0,0,0,0,0.04179115,0.901584455,0.18
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.16
0,1,0,0,0,0,0,0,0,0.95980623,0.177247714,0.23
0,1,0,0,0,0,0,0,0,0.776203214,-0.305643446,-0.71
1,1,0,0,0,0,0,0,0,0.776203214,-0.064197866,0.97
1,1,0,0,0,0,0,0,0,0.592600198,-1.271425766,-1.76
1,1,0,0,0,0,0,0,0,1.877821309,-0.547089026,0.78
0,1,0,0,0,0,0,0,0,0.95980623,0.177247714,1.46
1,1,0,0,0,0,0,0,0,1.143409245,-0.064197866,0.73
0,1,0,0,0,0,0,0,0,0.776203214,-1.029980186,-0.39
1,1,0,0,0,0,0,0,0,0.50079869,0.418693295,-1.02
0,1,0,0,0,0,0,0,0,0.776203214,0.418693295,-0.23
1,1,0,0,0,0,0,0,0,0.225394166,0.660138875,-0.32
1,1,0,0,0,0,0,0,0,0.95980623,1.143030035,0.4
1,1,0,0,0,0,0,0,0,0.317195674,0.660138875,0.3
1,1,0,0,0,0,0,0,0,0.225394166,1.143030035,-0.32
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.25
0,1,0,0,0,0,0,0,0,1.877821309,-0.788534606,0.71
0,1,0,0,0,0,0,0,0,0.776203214,0.418693295,0.04
1,1,0,0,0,0,0,0,0,0.408997182,0.418693295,1.62
0,1,0,0,0,0,0,0,0,1.143409245,-1.754316926,-0.2
1,1,0,0,0,0,0,0,0,0.50079869,0.660138875,-1.28
0,1,0,0,0,0,0,0,0,0.408997182,-0.305643446,-0.01
0,1,0,0,0,0,0,0,0,1.143409245,-0.064197866,0.85
0,1,0,0,0,0,0,0,0,-1.24342996,1.625921195,0.42
1,1,0,0,0,0,0,0,0,0.592600198,0.901584455,-0.37
1,1,0,0,0,0,0,0,0,0.776203214,1.143030035,-1.33
0,1,0,0,0,0,0,0,0,0.95980623,0.660138875,0.25
0,1,0,0,0,0,0,0,0,1.327012261,0.660138875,0.49
0,1,0,0,0,0,0,0,0,0.776203214,1.143030035,0.47
1,1,0,0,0,0,0,0,0,0.50079869,0.901584455,-0.44
0,1,0,0,0,0,0,0,0,1.143409245,-0.305643446,0.47
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,-2.51
0,1,0,0,0,0,0,0,0,0.225394166,1.384475615,0.9
1,1,0,0,0,0,0,0,0,-1.24342996,1.143030035,-1.81
0,1,0,0,0,0,0,0,0,0.592600198,-0.547089026,-0.61
1,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,-0.08
1,1,0,0,0,0,0,0,0,-0.141811865,0.901584455,0.33
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,-0.8
1,1,0,0,0,0,0,0,0,-0.325414881,0.177247714,-0.15
1,1,0,0,0,0,0,0,0,0.225394166,0.901584455,-0.44
1,1,0,0,0,0,0,0,0,0.408997182,1.867366775,1.67
0,1,0,0,0,0,0,0,0,0.776203214,-0.064197866,1.46
1,1,0,0,0,0,0,0,0,0.95980623,-0.064197866,-0.73
0,1,0,0,0,0,0,0,0,1.327012261,0.177247714,0.23
0,1,0,0,0,0,0,0,0,0.592600198,0.660138875,-0.42
1,1,0,0,0,0,0,0,0,1.510615277,0.177247714,1.24
0,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,0.69
0,1,0,0,0,0,0,0,0,1.694218293,-0.064197866,-0.3
1,1,0,0,0,0,0,0,0,0.225394166,1.384475615,0.11
0,1,0,0,0,0,0,0,0,0.592600198,-0.305643446,-0.37
0,1,0,0,0,0,0,0,0,0.133592658,-0.547089026,-0.54
0,1,0,0,0,0,0,0,0,1.327012261,0.177247714,0.66
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.73
1,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,-0.88
1,1,0,0,0,0,0,0,0,1.143409245,0.418693295,0.23
0,1,0,0,0,0,0,0,0,1.143409245,0.418693295,2.03
1,1,0,0,0,0,0,0,0,0.592600198,0.901584455,0.54
0,1,0,0,0,0,0,0,0,0.04179115,0.177247714,0.54
0,1,0,0,0,0,0,0,0,0.408997182,0.177247714,-0.56
1,1,0,0,0,0,0,0,0,-0.417216389,-0.788534606,0.13
1,1,0,0,0,0,0,0,0,-1.24342996,1.625921195,-1.12
0,1,0,0,0,0,0,0,0,0.225394166,0.660138875,-1.93
1,1,0,0,0,0,0,0,0,0.408997182,-1.754316926,-1.04
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,1.31
0,1,0,0,0,0,0,0,0,0.04179115,0.418693295,-1.21
0,1,0,0,0,0,0,0,0,0.592600198,-1.029980186,-0.3
1,1,0,0,0,0,0,0,0,-0.141811865,0.660138875,1.5
1,1,0,0,0,0,0,0,0,0.225394166,0.901584455,0.57
1,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,-1.69
1,1,0,0,0,0,0,0,0,0.408997182,-1.029980186,-0.44
1,1,0,0,0,0,0,0,0,0.592600198,0.901584455,0.81
0,1,0,0,0,0,0,0,0,-1.24342996,-2.237208087,0.01
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,-1.5
1,1,0,0,0,0,0,0,0,0.95980623,1.384475615,1.29
